x_0,x_fit,y_0,y_fit,flux_0,flux_fit,id,group_id,flux_unc,x_0_unc,y_0_unc,iter_detected,removed_from_ensemble,date-obs,true_inst_mag,inst_mag
1282.0727326123292,1282.0882866487366,12.843984094532336,12.705390830853558,145518.9747107905,123180.09072563,25,25,263.50095194725355,0.1161598272378035,0.1211478610289077,1,False,2459598.631602662,-6.533548162262232,18.466451837737768
600.1835262199548,600.2058150131793,14.12339372044364,14.249035621866724,17001.65519871631,17137.142724180183,26,26,226.34527244457615,0.0788630895604791,0.0677902925992489,1,False,2459598.631602662,-4.392042897459978,20.60795710254002
1007.6263778304426,1007.3164785073288,14.14966210813493,14.262913303335443,4723.970633179028,2997.037617602445,27,27,1522.1859156915991,0.0132600793637363,0.0201097237793054,1,False,2459598.631602662,-2.4989273483716254,22.501072651628373
336.78182893450054,336.234818491449,14.88872502916673,14.879152336351414,650.61782292608,4146.996480352449,28,28,230.87938843814416,0.2907969537990224,0.3228432392453569,1,False,2459598.631602662,-2.851531030122971,22.14846896987703
850.8954804890421,850.7954752158885,19.139494911511804,19.38797094632915,7707.482235270132,6237.25870933612,29,29,203.209066249268,0.052480129665162,0.0445784263052724,1,False,2459598.631602662,-3.2946812584845597,21.70531874151544
923.2279546129696,923.2867458999638,20.12902092930862,20.256537194182695,110136.28080944649,99539.95526555611,30,30,332.4020839473819,0.2711243421282941,0.3068077921677916,1,False,2459598.631602662,-6.302190466278156,18.697809533721845
423.0163344337092,423.21397171378726,20.88913287230057,20.96146215535676,-2694.367557078359,1904.44514961138,31,31,509.0237220526487,0.0205404313215743,0.030771411315368,1,False,2459598.631602662,-2.006618035590677,22.993381964409323
817.0979835323869,817.1391923301605,21.123408697847005,21.283956871425392,10493.22854695262,9804.623070691983,32,32,318.1773788136244,0.021451647258938,0.0210092856747132,1,False,2459598.631602662,-3.7857741189280687,21.214225881071933
20.981456741464008,21.18734042622824,22.91908396275204,22.96596614038229,-5980.062836766898,2390.245326427624,33,33,366.6121565001975,0.0196553933773732,0.0264931324562264,1,False,2459598.631602662,-2.2533030574602546,22.746696942539746
1052.0839975530669,1052.3080452140775,23.839254088865516,23.583029064036733,35345.04461654289,24149.6148476814,34,34,2349.5011341056907,0.0112644208237402,0.0132923780348227,1,False,2459598.631602662,-4.764472385095602,20.2355276149044
81.0108946729815,81.01525416335976,26.955005616104657,26.924376840438207,13417.408093835971,19543.562005470874,35,35,334.57589251257457,0.0696583323823204,0.066364387480081,1,False,2459598.631602662,-4.534706165743925,20.465293834256073
1183.1217995508562,1183.359347650762,27.180124701632096,27.35541483204297,25793.213480948005,20436.98534610539,36,36,417.5140298000816,0.0194361333229201,0.0305659593194262,1,False,2459598.631602662,-4.583238947030001,20.41676105297
40.83928487398846,40.75418145142888,28.141626453693,28.312186738854425,288467.6092786744,270979.8895293508,37,37,401.5786147143648,0.0468049150920842,0.0543160320221211,1,False,2459598.631602662,-7.389539516673662,17.61046048332634
1092.7209111847442,1092.4052053005726,28.02759352693208,28.080121688650724,9561.58344072097,7439.054644516289,38,38,400.3769214589438,0.0150764095262558,0.017348897279461,1,False,2459598.631602662,-3.485991235413635,21.514008764586364
1254.8744754575414,1254.6515784608712,28.21259554761864,28.47651808750009,31608.126823504528,22870.089469815204,39,39,318.6761544999914,0.0994201430282979,0.105434777368088,1,False,2459598.631602662,-4.705366522222201,20.2946334777778
1356.9082925120842,1356.916398042145,29.085798207405716,29.284613839548488,27525.821458052626,17496.127710537286,40,40,251.0767163943356,0.6424021077426191,0.5615374045042095,1,False,2459598.631602662,-4.4145517134833,20.5854482865167
324.8189784165241,324.7072752648212,30.07370352681345,30.13937823971877,34973.29999518377,36118.0604719713,41,41,299.7076246430354,0.0842819937880226,0.0953701930408417,1,False,2459598.631602662,-5.201507915190985,19.798492084809016
345.93257746479713,345.837976850945,30.12960836864236,30.22186744553084,5183.835398200577,6970.729935253678,42,42,264.61712002207,0.028007464830594,0.0241309801805731,1,False,2459598.631602662,-3.415392506528601,21.5846074934714
457.04022957702495,457.125398114386,29.96674354965938,29.16682576684162,-1614.736834919399,845.5882129728267,43,43,931.3960337438976,0.0101201972611938,0.010659941939089,1,False,2459598.631602662,-1.1250941644987673,23.87490583550123
1421.9518815792133,1421.888133646696,29.630286569044483,29.46778504462665,15083.765352360411,8225.782111010141,44,44,303.67445878860207,0.0338089782731321,0.0283753104151934,1,False,2459598.631602662,-3.5951398669435966,21.404860133056403
504.86302261311545,504.7738865114352,30.83570846818005,30.69386210697308,17267.03927400721,19618.891189662496,45,45,294.1499529638892,0.089134995307703,0.1527678670486768,1,False,2459598.631602662,-4.538883009467804,20.461116990532197
1382.1985682879165,1382.3627691881068,30.832252807219987,30.654887777310595,162596.69842087902,146621.20337736915,46,46,260.99070143398177,0.0266919293569956,0.0390807029186609,1,False,2459598.631602662,-6.7226888122228345,18.277311187777165
363.8814425572193,363.7332368933866,31.897282542757814,31.803716398727165,13973.0718572771,16153.285596737522,47,47,317.57440769170785,0.2957830701258203,0.3096740778940669,1,False,2459598.631602662,-4.327849042315211,20.67215095768479
996.1548415958468,996.5585215644562,32.015127406211164,31.780582632830768,5923.873175968808,3637.9558649556025,48,48,275.8570325065876,0.0258592769797746,0.0245454091097093,1,False,2459598.631602662,-2.7093404281376277,22.29065957186237
1077.207157093971,1077.3306096233443,31.76255202575223,31.584588810112344,12710.163915604751,10136.020767507029,49,49,294.8763095808759,0.0449577568398082,0.0974702362941432,1,False,2459598.631602662,-3.8218655924365796,21.17813440756342
58.9355704085261,58.83476510135354,34.15188933479378,34.06984299303798,-5651.558764222547,2525.6773170340784,50,50,286.9360463760173,0.9264162770841046,1.0478840898266932,1,False,2459598.631602662,-2.313141522906589,22.68685847709341
709.0220458498998,709.0462629242627,33.9486786895046,33.91105975349489,13920.654177807408,13101.181659099042,51,51,458.1002425606113,0.0067844791528026,0.010167748850094,1,False,2459598.631602662,-4.100473034569654,20.899526965430347
728.746997672179,728.601532709624,34.01087778725991,34.05497408209626,8193.07098876395,8039.660479196699,52,52,280.7449691030767,0.230057350284116,0.2148767133770873,1,False,2459598.631602662,-3.570291134597835,21.429708865402166
92.2381106193019,92.23016011911754,34.96908269048745,34.951512846140105,-6534.36650235209,748.2516467207541,53,53,240.30377487770903,0.1577574683028409,0.1734486994040272,1,False,2459598.631602662,-0.9923160664266213,24.00768393357338
832.1281394775792,832.2186033482518,37.202594908090646,37.47862565004779,85348.92149930634,76622.37742874387,54,54,224.2012788504867,0.0641024377045178,0.0542237783197349,1,False,2459598.631602662,-6.018085920916971,18.98191407908303
1437.9048338722682,1438.0167654930483,38.0126738755999,37.945897059079584,4323.090142590212,1769.465061035873,55,55,4230.02135095669,0.0047347133509935,0.0093533511012181,1,False,2459598.631602662,-1.9268018424471536,23.073198157552845
966.747806417614,966.1821943432724,38.87446386971519,38.63718423959189,3432.279563989933,2463.1903209538864,56,56,205.0098844296376,0.0600899944791124,0.0658314240079643,1,False,2459598.631602662,-2.2859417865732223,22.714058213426778
537.1108407059028,537.1981073183888,40.0641479675894,40.08632746667837,6132.58318490787,7445.930664608034,57,57,260.8370857574209,0.0883888322510195,0.0852094167786829,1,False,2459598.631602662,-3.4869943327408057,21.513005667259193
668.8484199326613,668.6289517417292,40.01080093019579,40.05649617131911,1223101.6520304866,1107304.6898661775,58,58,248.2368759057744,0.0540486399497763,0.0595281161949523,1,False,2459598.631602662,-8.917864711514133,16.082135288485865
874.8289601571145,874.863466358602,39.91290802117779,39.92589385544577,6309.859021403778,4835.486190384837,59,59,282.4573500985381,0.0069694419794069,0.0093745632427186,1,False,2459598.631602662,-3.0182972315264536,21.981702768473546
1150.062168630276,1150.0446540980915,41.114409190318106,41.27114523534696,11290.739646272414,6884.474846868462,60,60,228.02653765617876,0.093455884855591,0.0999481138136821,1,False,2459598.631602662,-3.401873907034078,21.59812609296592
383.9362444956681,383.8428711490234,41.853648712278336,41.765988108744686,3880.2793178784304,8365.550027418825,61,61,252.6199999306074,0.0536190582212623,0.1122930076645425,1,False,2459598.631602662,-3.613433114976419,21.38656688502358
471.9391937862286,471.9239951104476,43.01250280331707,42.9976405311986,67270.86418515371,60120.43084485509,62,62,375.0478154536183,0.0262600656992745,0.0258620958242786,1,False,2459598.631602662,-5.754752073796098,19.245247926203902
928.971418023129,929.0021382173816,43.01046663941757,42.94946634540379,3725.548706943217,3079.4464201932647,63,63,120119.81221132792,0.0861081139119991,0.0861809924450906,1,False,2459598.631602662,-2.5283784935238414,22.471621506476158
942.7060055945224,942.3905353938296,42.938986390000544,43.00365095355871,9016.959058652435,7154.048405583644,64,64,251.16461724217012,0.0172874989623478,0.0174465929203237,1,False,2459598.631602662,-3.4435765490453365,21.556423450954664
30.023449282957447,30.09144628354161,43.91733605889185,43.88398486108486,11242.336505233165,17851.487692533272,65,65,354.3674196117541,0.0543362427753978,0.0481891103177726,1,False,2459598.631602662,-4.436382900278697,20.563617099721302
213.48817370518225,213.5093059354608,43.31404323723692,43.25789743714321,2797744.1171464203,2145215.3613027968,66,66,260.2670905402018,0.1205401810417608,0.1145954488275444,1,False,2459598.631602662,-9.63587410861744,15.36412589138256
599.8951923680036,599.8763696247108,43.943761758440914,43.88643064746385,20633.225972476022,20330.296990986597,67,67,364.3721234228212,0.0885753733023602,0.2504484894515348,1,False,2459598.631602662,-4.577556170667134,20.422443829332867
1258.224747770848,1258.4333974590973,44.18364113581553,44.31045996440034,18641.958840896343,13152.220086938722,68,68,224.53675661135784,0.0639862831553787,0.0734030326675702,1,False,2459598.631602662,-4.104694532361571,20.89530546763843
1357.5112440887535,1357.4285118320126,43.79211525879676,43.49181974593449,10546.854942520453,4855.219480233797,69,69,245.71386405540392,0.279512912182674,0.264512887443329,1,False,2459598.631602662,-3.022719030633737,21.977280969366262
314.0387778976244,313.3247138816361,46.00405142213987,45.970558173587946,-964.2824889901652,4049.913526187229,70,70,259.8683272917758,0.0158400317069777,0.0166822506945649,1,False,2459598.631602662,-2.8258112388297056,22.174188761170296
578.9127452187248,578.8450313445617,45.62321798994824,45.225609520148105,6353.2119281912655,7101.992445914623,71,71,335.3925677191686,0.0370504607060082,0.0629550802026057,1,False,2459598.631602662,-3.4356473782643215,21.56435262173568
1314.9428804080237,1314.9211977764862,46.82284648285557,46.80864271194928,4806.1973995767,1310.1007098357074,72,72,257.68454169800214,0.0767353740551772,0.0905134001390555,1,False,2459598.631602662,-1.600458568074565,23.399541431925435
563.1158341513935,563.2007715465336,48.12436478134798,48.2765451592506,26970.652528638308,25979.096477571773,73,73,322.1564650769583,0.012930407789965,0.0133368402537057,1,False,2459598.631602662,-4.843756970071437,20.15624302992856
978.228773777129,978.2804687911208,48.140727186575376,48.3002614164429,9821.81830617454,7594.411375417026,74,74,234.70979023932648,0.0158957117198194,0.0147498117876677,1,False,2459598.631602662,-3.5084321591537737,21.491567840846226
1033.8197590536574,1033.8061850237618,47.966299943687474,47.80250328341634,37142.03643441698,28621.6338088382,75,75,235.36247379535828,0.0868004730959485,0.0684999390472243,1,False,2459598.631602662,-4.948932915613382,20.051067084386617
130.01270246401683,129.98249085906264,48.90033451309871,48.75243728355803,-666.5946325146143,5234.884051766526,76,76,843.651346523298,0.010074520686091,0.0105785256136677,1,False,2459598.631602662,-3.1044645303699703,21.89553546963003
792.8749924839143,792.8596971925348,48.92741616665891,48.83696720209368,42317.361391213504,36957.98199678692,77,77,274.2686452169789,0.00613012178817,0.005515809224925,1,False,2459598.631602662,-5.226467487131449,19.77353251286855
995.06056974743,995.0587428868243,48.8746526264048,48.79701725172797,27082.91758544714,23447.660807426884,78,78,207.07052266456583,0.1077070689117101,0.1030756473441924,1,False,2459598.631602662,-4.732445670690101,20.2675543293099
188.1680696636853,188.20654051142856,51.13721312386807,51.09703987769522,3133.864776449132,6178.521752333619,79,79,338.938622207559,0.0210651696853395,0.0262498725291165,1,False,2459598.631602662,-3.284408313221108,21.715591686778893
289.1605842111681,289.2605773971485,51.08364994726913,51.16785616364115,109986.05290105622,101614.85932400863,80,80,195.02792219102452,0.0749693157802767,0.0976793344733031,1,False,2459598.631602662,-6.324589913842206,18.675410086157793
732.0204042981153,732.0243104474877,51.89672461400889,51.82680161647964,64050.368284323726,60084.66924497613,81,81,225.28359620595504,0.0840800937270001,0.0943879629921378,1,False,2459598.631602662,-5.754106050210657,19.24589394978934
894.8609698196254,894.7681604445615,53.05179169608856,53.04207647375456,5016.131821931394,5161.903217980791,82,82,518.5940821309838,0.0827249571747775,0.1082194316335138,1,False,2459598.631602662,-3.089221507128585,21.910778492871415
106.85991005936869,106.7160292541392,55.01836843627159,55.060197545645465,22130.90200443225,24528.252133968654,83,83,316.0047621730995,1.915325762032916,1.4996030217506466,1,False,2459598.631602662,-4.781363367673398,20.2186366323266
756.0818981681051,756.034772860796,55.11345200776464,55.18748688421133,3836.047904404795,4264.927205466637,84,84,372.39000023515206,0.107254232872135,0.088233553952789,1,False,2459598.631602662,-2.881975920579892,22.11802407942011
511.945662375772,511.90704367352095,55.72852330930473,55.29994327595604,2821.5713753076825,5148.800753437796,85,85,250.55878065811152,0.017604402133371,0.0161902721996413,1,False,2459598.631602662,-3.0864620781268792,21.91353792187312
217.3061444496689,216.5479373190084,60.456287649864194,60.17821842153702,13487.315663392295,7687.266651776555,86,86,313.81958790713253,0.0168377982518653,0.0175498251802511,1,False,2459598.631602662,-3.5216267279615066,21.478373272038493
587.8749284911879,587.7432891973308,62.028425342911824,61.97122488791116,2959.4291198113347,4804.13232330637,87,87,426.1053088946529,0.0078578661687884,0.0099531289892361,1,False,2459598.631602662,-3.0112342655704523,21.98876573442955
136.84783828718253,136.77496659092225,63.01761357447405,62.97410935299519,-9131.571015135196,529.1848061719998,88,88,315.439776373975,0.0752521447670578,0.1227496697139407,1,False,2459598.631602662,-0.6162152790379374,24.383784720962062
182.1392748995918,182.77296980725947,63.23910911965322,63.73126542532454,653.498099275302,6896.985708036818,89,89,478.3816584756809,0.0143973010301162,0.0179332402406207,1,False,2459598.631602662,-3.4038451783083374,21.596154821691663
770.0286105943787,770.0348788130516,62.87630125371556,62.81510091329045,22796.240916367107,19659.051282871387,90,90,357.5810338035657,0.5382351870920855,0.4872432998860175,1,False,2459598.631602662,-4.541103252160427,20.458896747839574
940.8231033020174,940.68422252051,63.843206588247575,63.6952622521979,27400.252918604165,25436.491996945817,91,91,245.1501995088269,0.7343137534156483,0.6300197948821932,1,False,2459598.631602662,-4.82083990467685,20.179160095323148
160.06348812725813,160.10505097962945,67.04916989910704,67.09127302726351,91787.66376360998,85377.97451018561,92,92,267.8314339420541,0.0192188963867144,0.0156502640525692,1,False,2459598.631602662,-6.135561481889875,18.864438518110127
510.5455268971172,510.6744019643872,67.0856288048751,67.03440484046301,4012.3667936772326,5887.927903361658,93,93,312.481350182662,0.0440132486563768,0.0446478167217485,1,False,2459598.631602662,-3.232103071957579,21.767896928042422
62.81911514353763,62.712342223899846,68.06524293233414,68.11481666546754,42061.929648851146,43733.13818073778,94,94,245.89113229871504,0.1772550167915649,0.1777460675054429,1,False,2459598.631602662,-5.409223469075992,19.590776530924007
271.8659510736275,271.4971111528416,67.89701317598042,67.40566801445124,-8504.526012836533,-1261.3366933120603,95,95,739.9004167952384,0.0224478602456715,0.0264377884674934,1,False,2459598.631602662,,
406.80380321996097,406.77473634172594,68.07601095493405,67.98015662424991,-5044.2629293138125,948.9033987040672,96,96,347.0477163890552,0.097776070140851,0.1428642179911729,1,False,2459598.631602662,-1.2502518685968176,23.749748131403184
854.8784814243837,854.7332106015415,69.06809386651526,69.20800913776793,31332.254257928587,27570.4214007472,97,97,319.9907389782074,0.3408912588797724,0.2530007322436753,1,False,2459598.631602662,-4.908305373552379,20.09169462644762
570.2413006016072,570.2303194468302,69.84735114115715,69.73143981413534,8249.27392506726,9983.484930462855,98,98,233.0098459772685,0.05437963340352,0.0448802567802425,1,False,2459598.631602662,-3.8054022800172556,21.194597719982745
659.8900993605854,659.8193922125963,70.29622698737819,70.82663607242905,1986.7416043983449,2432.8616746315665,99,99,319.8063791974446,0.0163239869186347,0.0205028688477379,1,False,2459598.631602662,-2.27249040551145,22.72750959448855
1317.927072833256,1317.9178877845193,69.85794560572603,69.7438062837093,68392.46597466143,53619.0608822998,100,100,225.77283220555765,0.0251902883697703,0.0379024783631172,1,False,2459598.631602662,-5.630494871222941,19.36950512877706
647.7318571889151,647.6730057623129,72.18688741378645,72.24571843293539,5197.133730363352,3598.4781982142576,101,101,599.8254357900248,0.0085987679606526,0.0140817009700346,1,False,2459598.631602662,-2.6974940527243825,22.302505947275616
94.87892287874706,94.7915289964114,72.79799404574248,72.83822445322224,-6048.4477755156095,2394.852986916402,102,102,261.7354785690126,0.0622016465802357,0.1111351862136873,1,False,2459598.631602662,-2.2553940094242466,22.744605990575753
480.0235061318394,480.07438140797257,74.11366974865317,74.34630261622968,10717.174253328918,10304.098040646968,103,103,314.61931312267507,0.4118436344510108,0.2932171376261341,1,False,2459598.631602662,-3.839721818769451,21.16027818123055
775.1191810417388,775.2047377727317,74.14213804568021,74.30133930289293,35624.50204196666,25092.488081653923,104,104,315.2599154659258,0.0399651585642409,0.0364934306390454,1,False,2459598.631602662,-4.806056179556204,20.193943820443796
1020.168523544624,1020.2710068406228,73.76566682953562,73.55894601288163,9915.41317112094,8609.742144391405,105,105,350.61763569818754,0.2733828438132729,0.4632618690016689,1,False,2459598.631602662,-3.6446722253004675,21.355327774699532
1143.078916410529,1143.2508704033532,74.11338326233778,74.30339737493735,76898.31914124118,61907.8701811074,106,106,955.8821125892406,0.0327124247832203,0.0500135059012977,1,False,2459598.631602662,-5.786561521250261,19.21343847874974
1169.2787259373536,1169.6241661482131,76.25448170386085,76.56960462650729,7818.277736398724,4371.594038429095,107,107,223.643264796307,0.4416692861224258,0.519923728414906,1,False,2459598.631602662,-2.90879642580026,22.09120357419974
133.95489588866545,133.78189243906863,76.75113608746118,76.86374587940597,-6622.436968884287,2055.383881871046,108,108,246.67411178540368,0.0633694849775085,0.055711698954009,1,False,2459598.631602662,-2.0894292294713037,22.910570770528697
1377.9924713344774,1377.9575216411345,77.96765462219952,77.89882383788935,17835.82957140207,10648.093873227235,109,109,251.353463933431,0.0312736177380624,0.1043992040378958,1,False,2459598.631602662,-3.8753765412224057,21.124623458777595
264.5653526119214,263.27036848110873,79.15702314969336,79.91986453752486,-4615.421525185342,1743.9225831342292,110,110,417.30295530871166,0.0167790030473149,0.0177501805566789,1,False,2459598.631602662,-1.911014867352947,23.088985132647053
428.9622713577893,428.98790183870096,79.09206382851264,79.19170174473197,65230.23543231707,48080.25944234876,111,111,425.64132085034873,0.0070703002543822,0.0098262997450751,1,False,2459598.631602662,-5.512113869364571,19.48788613063543
1116.315937573468,1116.1957531527114,79.98543252292386,79.96173095945858,3173.969927766515,962.5226389672572,112,112,249.0263766381409,0.6126178076596973,0.5141469467852403,1,False,2459598.631602662,-1.2657242459584976,23.7342757540415
1291.18972681329,1291.4252372518329,79.85429819310876,79.65528099555323,15286.690173712472,9614.434853020684,113,113,314.78196526870846,0.005350834840794,0.0047963454698148,1,False,2459598.631602662,-3.764506265753039,21.235493734246962
920.7983777427028,920.5772296811376,80.97853255352457,80.9692930176989,9572.124676356963,7976.000187940234,114,114,275.9341487778881,0.1163654022990959,0.1701827962248844,1,False,2459598.631602662,-3.561659752043282,21.438340247956717
1234.902895104064,1234.8897727129777,80.88529790328691,80.77598907720485,48255.86868409648,38899.792046673,115,115,3226.811580123588,0.0134078862172319,0.014667606401581,1,False,2459598.631602662,-5.282065062323351,19.71793493767665
1264.8446534516447,1264.6196403098784,81.05080148798322,81.16422325258435,79188.10876471439,70186.30233680183,116,116,214.38276426691124,0.0133654978663754,0.0132893034521592,1,False,2459598.631602662,-5.922827770306183,19.077172229693815
635.7067423242221,635.2014341734128,82.05397319992383,82.86552857747066,-1313.143389919111,853.5931788942007,117,117,225.8857271372565,0.1219763614044713,0.1909889522606961,1,False,2459598.631602662,-1.1353242031042097,23.86467579689579
521.0305263983262,521.0428702950752,82.91843833706658,82.85611987317337,79443.58188675315,75316.89009827976,118,118,262.49947053379407,0.2834974801214325,0.2430940854290909,1,False,2459598.631602662,-5.9994278114694755,19.000572188530526
988.1796183443356,988.2430305307134,83.68939734744218,83.55115449128292,3275.1654210356905,2433.611879885856,119,119,216.63811510357277,0.1296213626980359,0.1678801227142433,1,False,2459598.631602662,-2.272825155100823,22.727174844899178
557.7862047117944,557.6977230272037,84.84290904776157,84.72069234455786,324969.4782449394,311006.05786697497,120,120,496.43087412122185,0.6545791136678616,0.591698363138511,1,False,2459598.631602662,-7.539118984261317,17.460881015738682
768.9331354403082,768.9331797895329,85.97967676691147,85.91879246252083,27861.57185566336,22669.627342940734,121,121,290.85945626767614,0.0633696986586036,0.0595579142343154,1,False,2459598.631602662,-4.6958078156747565,20.304192184325245
1305.9770919588018,1305.957452572956,86.05487274984668,86.05567956038033,8151.116776532328,2840.134741900322,122,122,343.0728259538856,0.0105069292312911,0.0176774711306612,1,False,2459598.631602662,-2.440544224124485,22.559455775875517
318.96979452942173,318.7842411835932,89.0495034101144,88.97233445303209,-2855.7331733747637,2471.8014915511453,123,123,267.24093596680063,0.0514223709747635,0.058968850044524,1,False,2459598.631602662,-2.2897308381165455,22.710269161883453
617.8818176351054,617.857685411576,92.01846599451476,91.99769679274247,2067.507116031021,2594.3642473332848,124,124,256.80156167080725,0.0345078893705576,0.0543349440156189,1,False,2459598.631602662,-2.3422742400473235,22.657725759952676
423.8758168025376,426.4725848236011,92.91489543110968,89.84866769635109,-4427.778734443305,-1086.5232454635443,125,125,218.57336929004555,0.0753522444822017,0.0834021667361342,1,False,2459598.631602662,,
123.96853898564112,123.84707712783546,93.94295243454424,93.91536195462427,102.27763941669924,7473.149393612397,126,126,345.6730325787251,0.0638026180878513,0.0656621241360801,1,False,2459598.631602662,-3.490956023703097,21.5090439762969
1076.0981121876976,1076.2368454529046,94.1570843821494,94.3585632505348,36636.28688573527,30191.78315897256,127,127,357.7308384353416,0.0088026740092564,0.0096729658249048,1,False,2459598.631602662,-5.006918772392637,19.993081227607362
406.080637465331,406.13131995040806,95.07528959701908,95.0658654293808,5557.795164405005,9654.024540542232,128,128,1414.1248345829558,0.0070450926194867,0.0109260836536717,1,False,2459598.631602662,-3.7689678593538,21.2310321406462
