id,group_id,group_size,iter_detected,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,qfit,cfit,flags,removed_from_ensemble,date-obs,AMASS,inst_mag,exposure,ra_fit,dec_fit,match_id,label,match_ra,match_dec,match_mag,check_star,vsx_id,RAJ2000,DEJ2000,separation
11,11,1,1,-0.8459243774414062,276.3968826583319,24.096907753438643,7358.404154392389,276.4167480279591,24.08942858574906,8778.462548617066,0.0389211055902424,0.0478974634445359,275.55894462898385,25,0.1228727359582143,0.014455019425605,0,False,2459934.736092245,1.14816379936,-7.913168025674276,6.0,88.3092064301456,15.990514928009455,,%,,,,False,%,,,
12,12,1,1,-1.1477279663085938,539.7403332020583,23.711681441111512,1127.562570864374,539.6717481898334,23.722221761569795,1447.0604545844776,0.0510525872463787,0.0562485841804325,59.3419033134507,25,0.192823560136304,0.0183096931809917,8,False,2459934.736092245,1.14816379936,-5.955838562142563,6.0,88.19891269591217,15.991578881133867,,%,,,,False,%,,,
13,13,1,1,-1.5739822387695312,1226.4571583175211,24.08602694599712,963.0488697959688,1226.4410097464286,24.17052854616052,1178.7154830642532,0.0495066487726227,0.056244020668964,45.456108928756095,25,0.1724182019265844,0.0060530478932519,0,False,2459934.736092245,1.14816379936,-5.733144344694464,6.0,87.91117224818359,15.993523371460775,,%,,,,False,%,,,
14,14,1,1,-0.3685455322265625,1359.1952263730243,23.46262278676213,974.3032309644614,1359.204827731498,23.38470137832256,1138.7197897305723,0.0605898276681411,0.0653829359028266,52.311717369183626,25,0.2087790798198309,0.0096935438050681,0,False,2459934.736092245,1.14816379936,-5.695664044762251,6.0,87.85554974205728,15.994206554263934,,%,,,,False,%,,,
15,15,1,1,-1.2409210205078125,1184.810874744345,25.41492661044889,4649.539828671452,1184.7038923365733,25.56856866156136,5456.77978138297,0.0327357717432123,0.0407217460961906,149.88984750704142,25,0.1041837481815457,0.0085107625652972,8,False,2459934.736092245,1.14816379936,-7.396962942455132,6.0,87.92865493913395,15.992842032484225,,%,,,,False,%,,,
16,16,1,1,-0.5933456420898438,1080.6482560778393,27.27906634477915,741.4118560151859,1080.4862857098217,27.42008394366933,913.815190394762,0.0777784597536739,0.0787180081694208,49.28251379197389,25,0.2567489125322442,0.0048319004746785,8,False,2459934.736092245,1.14816379936,-5.456767806736339,6.0,87.97231384664029,15.991794885371155,,%,,,,False,%,,,
17,17,1,1,1.0019378662109375,58.245383890783685,29.23305517997055,859.1695222146316,58.294152793036936,29.21265100054169,987.1588455738818,0.0705539737151499,0.0760511370229965,53.8591408232746,25,0.25485395573947,0.0131559303474829,8,False,2459934.736092245,1.14816379936,-5.540589477613667,6.0,88.40057064541011,15.987649818237687,,%,,,,False,%,,,
18,18,1,1,-0.1605300903320312,355.3945791271215,29.748292289548225,2642.0557083370354,355.39805240160734,29.813391673408248,3198.72181971084,0.0548971324047137,0.0518598867572461,129.10392453343545,25,0.1651532953079452,0.0159760249626196,8,False,2459934.736092245,1.14816379936,-6.817063056137932,6.0,88.27609517946915,15.988490139177213,,%,,,,False,%,,,
19,19,1,1,0.063873291015625,732.0717041392619,34.3103705213032,1178.0053821196277,731.9261974277792,34.4935424574882,1432.656718658358,0.0598630381266041,0.0739756925643249,65.7105089140714,25,0.167045144270516,0.0156092777821276,8,False,2459934.736092245,1.14816379936,-5.944977226077049,6.0,88.11832734511393,15.987873780421241,,%,,,,False,%,,,
20,20,1,1,-0.7000312805175781,262.72018599113136,37.901916613032085,5626.310869588734,262.8310916366247,38.0623634634161,5626.311001224838,0.4629944112787743,0.6532051067266909,2298.9190209865137,25,1.062670359239258,0.3894084443741254,8,False,2459934.736092245,1.14816379936,-7.430181210669824,6.0,88.31484608305533,15.984838068850454,,%,,,,False,%,,,
21,21,1,1,-0.211761474609375,1085.199088284032,38.67360135639304,601.210391026216,1085.1100887140733,38.67015765132045,723.4372776791504,0.1085297176844928,0.1152765183167742,55.6137842225934,25,0.3356506087282781,0.0080479709357709,0,False,2459934.736092245,1.14816379936,-5.203124082966504,6.0,87.97034226450414,15.987277027917669,,%,,,,False,%,,,
22,22,1,1,-1.4734458923339844,127.04743596890506,40.44891092445873,498.359524209865,126.863311367278,40.614605957271095,653.6070379174914,0.0744574493575553,0.1010411817613895,43.35454983007325,25,0.3160920368444518,0.0176038920467263,0,False,2459934.736092245,1.14816379936,-5.092913673917709,6.0,88.37179963513863,15.983313470944632,,%,,,,False,%,,,
23,23,1,1,1.483001708984375,616.9345444524154,42.24987709745358,23985.17148555381,616.8478936799936,42.41557657043328,28175.676046942823,0.0332004982993448,0.0401109608943385,754.3196641698205,25,0.106168508263993,0.0168245660206127,0,False,2459934.736092245,1.14816379936,-9.179307737294494,6.0,88.16651376228141,15.984307320182264,,%,,,,False,%,,,
24,24,1,1,-0.7976531982421875,1396.231579458475,41.700354281993214,689.613046224124,1396.26618770009,41.46408809290864,783.3306005142524,0.0846689187944957,0.1001414389505312,51.11716814728193,25,0.3215583163422634,0.0014662173337636,0,False,2459934.736092245,1.14816379936,-5.289484605100915,6.0,87.83997149084281,15.987024182576864,,%,,,,False,%,,,
25,25,1,1,-0.625152587890625,925.3961153822391,42.87714631490332,771.2633257170878,925.4233670562433,42.86625689284242,893.4029079853715,0.070134227259846,0.0668277790966371,46.56515978642272,25,0.2498118821987208,0.0157777845123645,8,False,2459934.736092245,1.14816379936,-5.432240278407598,6.0,88.03723188886029,15.985108603242482,,%,,,,False,%,,,
26,26,1,1,-0.3782577514648437,1033.7266391566147,43.03146204155254,555.2511004484733,1033.6537728547094,43.14619385119863,668.1878952048619,0.092849865851589,0.1163842791878961,49.98595034845584,25,0.3397817802859557,0.0413017014443224,8,False,2459934.736092245,1.14816379936,-5.116868383434489,6.0,87.99188676383605,15.985322267094459,,%,,,,False,%,,,
27,27,1,1,-0.4990997314453125,436.4169898985903,44.1324793179754,1839.236250951635,436.4408168093729,44.13020430453449,2106.7334914707576,0.0422496033954969,0.0496679926826922,70.71795339179104,25,0.1418009156007998,0.0167530277281949,0,False,2459934.736092245,1.14816379936,-6.363645872643175,6.0,88.24208994997598,15.983006326313204,,%,,,,False,%,,,
28,28,1,1,-0.2069358825683593,532.1272662961471,48.79150767704292,1237.8469741095546,532.0957253874979,48.879142580877286,1560.9665454847582,0.0487243609143657,0.0431471098987329,53.74142866314501,25,0.1576209399514966,0.0082055888139713,0,False,2459934.736092245,1.14816379936,-6.038105862531245,6.0,88.20199845329749,15.981420426732603,,%,,,,False,%,,,
29,29,1,1,0.4504318237304687,14.40281646609394,53.00479832008624,1944.523155063056,14.449109802298874,52.9678353630791,2280.559837442604,0.0375088123891338,0.0449039419560233,65.85430923642615,25,0.1197345235388815,0.0137483582135084,8,False,2459934.736092245,1.14816379936,-6.449725553457638,6.0,88.41884575398882,15.977915968089007,,%,,,,False,%,,,
30,30,1,1,-0.0016250610351562,372.2867870785041,55.274527321454606,697.6407270331154,372.243052634621,55.36861235861237,796.6243487558257,0.090953004270857,0.0974730114085109,54.40998914199562,25,0.3067846346929021,0.0135380399227641,0,False,2459934.736092245,1.14816379936,-5.307755815166575,6.0,88.26894461550596,15.978256100293494,,%,,,,False,%,,,
31,31,1,1,-0.2022895812988281,74.31046443889632,55.924564349599336,3045.213145136568,74.29278962536328,55.98775700637661,3543.0834482079754,0.0460180263657093,0.0562255473674789,129.41640383854963,25,0.1591927648116149,0.0111109257634314,8,False,2459934.736092245,1.14816379936,-6.928075326895752,6.0,88.39376374905699,15.976925456809205,,%,,,,False,%,,,
32,32,1,1,1.0768280029296875,609.7123540387016,55.9402283816795,636.4851123414248,609.4865077809028,55.98599537571297,715.5316877144439,0.0770071756482201,0.0970613120030317,42.116099478243,25,0.2902075411038193,0.0093350780174255,8,False,2459934.736092245,1.14816379936,-5.191194052770239,6.0,88.16955107019066,15.97881692998282,,%,,,,False,%,,,
33,33,1,1,0.2882270812988281,710.9833318001738,58.68082972949591,1290.8120089480808,710.908613049483,58.723796908702575,1571.0169198644417,0.0438218254094388,0.0503799961593658,57.94647779449362,25,0.163384630731446,0.0148463472491253,8,False,2459934.736092245,1.14816379936,-6.045074030091161,6.0,88.12705147687343,15.978046316222887,,%,,,,False,%,,,
34,34,1,1,-0.0482711791992187,77.7329053490717,60.27827011500952,1006.6757549922704,77.54728775995034,60.44276411593124,1106.966068394766,0.0729249963669174,0.0750147171548078,55.685236251126966,25,0.2474947713638849,0.0092386997391784,0,False,2459934.736092245,1.14816379936,-5.664957645897211,6.0,88.39238301300853,15.97514326869764,,%,,,,False,%,,,
35,35,1,1,-0.4780540466308594,866.1271722285524,60.373091099365205,1798.3999224220945,866.0255206569781,60.4971551950483,2159.4627101791207,0.0477517641634135,0.0560746705356974,72.8621969700815,25,0.1269472972169092,0.0209066107272063,8,False,2459934.736092245,1.14816379936,-6.390486146558767,6.0,88.06206018878147,15.977823877521367,,%,,,,False,%,,,
36,36,1,1,0.6352920532226562,29.74918199766445,62.318544633320094,1113.6576179969054,29.58468436198961,62.516496074149465,1311.9217993803727,0.0645151553502794,0.0697074877857366,60.16028331075485,25,0.2059024132306598,0.0138561265052499,8,False,2459934.736092245,1.14816379936,-5.849391745348519,6.0,88.41246750064185,15.974127365891654,,%,,,,False,%,,,
37,37,1,1,-0.3531112670898437,666.8506732468392,62.93341421344663,1880.0256816378064,666.7434221261942,63.01955841518976,2285.0591263884694,0.0316336961984902,0.0462897249409454,66.17192491768552,25,0.1324641070006489,0.0003617311281965,8,False,2459934.736092245,1.14816379936,-6.451865479073101,6.0,88.14553962238301,15.976172423564341,,%,,,,False,%,,,
38,38,1,1,0.5854568481445312,831.0304530874201,62.83993194888937,951.45502890078,830.9728105423654,62.89070087340756,1170.5104375758506,0.0555696951433958,0.052078416991934,48.06732082653932,25,0.1955516602893472,0.0108816136964393,8,False,2459934.736092245,1.14816379936,-5.725560100799957,6.0,88.0767375312549,15.976750341115075,,%,,,,False,%,,,
39,39,1,1,0.6371002197265625,46.453774042135,64.70241936393542,1215.740738629613,46.49175867318534,64.64217549923153,1463.16311413596,0.0587371377993387,0.058371717594918,59.91246766546237,25,0.1861315458185227,0.0181056008235181,8,False,2459934.736092245,1.14816379936,-5.96785373450182,6.0,88.4053764517997,15.973335077238866,,%,,,,False,%,,,
40,40,1,1,0.2182235717773437,802.726653047329,67.1987985571114,1065.2853069511225,802.5265174159429,67.42297563740082,1183.2643506880208,0.0416034923987506,0.0426445982333756,34.34871487375367,25,0.134210558071234,0.0049663986994837,0,False,2459934.736092245,1.14816379936,-5.737326324832709,6.0,88.08863999657537,15.97483524142294,,%,,,,False,%,,,
41,41,1,1,0.5093650817871094,824.8042759008496,67.76416649005404,1376.697087556418,824.7446273793466,67.85958196247415,1651.006283775661,0.032458667081718,0.0364568283753097,46.55823594511338,25,0.124496289763131,0.0119087170997715,0,False,2459934.736092245,1.14816379936,-6.098993689547817,6.0,88.07933054275594,15.974729376712201,,%,,,,False,%,,,
42,42,1,1,-0.6540641784667969,922.2247330765376,67.85110576111354,816.0234601982391,922.1741994595308,67.871839837239,988.5644579278454,0.0696939297439977,0.0641518706147947,50.12108729560043,25,0.219159118956427,0.0181657249647962,0,False,2459934.736092245,1.14816379936,-5.542134354345476,6.0,88.03851346150472,15.975026656930646,,%,,,,False,%,,,
43,43,1,1,0.0479087829589843,317.3029253282185,68.72495041375413,756.6917661953488,317.4007104728356,68.53354727398585,901.9698345541166,0.0592423611628445,0.0681242835145002,39.0996592421482,25,0.2063411966682906,0.0115986221165745,8,False,2459934.736092245,1.14816379936,-5.442601907181337,6.0,88.29187159075323,15.972759848790956,,%,,,,False,%,,,
44,44,1,1,0.337249755859375,107.00315418050936,69.72980655024656,1157.3570038160658,106.9235673723134,69.81037583711985,1355.5004216998116,0.0505127769445771,0.0525299766960839,58.32037939863284,25,0.1795939250251155,-0.0024246025633267,8,False,2459934.736092245,1.14816379936,-5.884871016607645,6.0,88.38004033858687,15.971479899219455,,%,,,,False,%,,,
45,45,1,1,-0.042144775390625,424.8146285484334,71.0341666747572,773.1390514121944,424.62795620164536,71.08224461779686,897.0268740962399,0.0709979466225676,0.0950477622927732,52.65472242850614,25,0.2524653314018237,0.0056157571111268,8,False,2459934.736092245,1.14816379936,-5.436635509791787,6.0,88.2469418703236,15.972109537186919,,%,,,,False,%,,,
46,46,1,1,0.1919517517089843,647.8794226745974,76.57714527424694,23057.6390975963,647.8444955934887,76.55116425925262,27327.88034604721,0.0293807816420541,0.0392364236586874,688.99665686747,25,0.0954231338901442,0.0113190172723588,0,False,2459934.736092245,1.14816379936,-9.146136742724138,6.0,88.15341091889739,15.97066011143594,,%,,,,False,RU Tau,88.15333,15.97067,0d00m00.28231773s
47,47,1,1,-0.6278228759765625,1151.008471191963,77.22873822833212,743.4499237040557,1150.8327070631312,77.3887060826138,792.333894947814,0.0673835892453297,0.0795943616560806,42.25262784334905,25,0.2329222937181118,0.0028946952220012,0,False,2459934.736092245,1.14816379936,-5.301892461143538,6.0,87.94269082856295,15.971872412384089,,%,,,,False,%,,,
48,48,1,1,-0.3334312438964844,954.9053311305148,78.15237041885739,2208.8895314824795,954.8017095898904,78.29796481488368,2520.9162084555937,0.0406192153270875,0.0491250867345414,81.2627240678927,25,0.14676228447779,0.0157089365709443,0,False,2459934.736092245,1.14816379936,-6.558517900558327,6.0,88.02481156681738,15.970926601116549,,%,,,,False,%,,,
49,49,1,1,-0.0377120971679687,586.4378437214099,78.8412625975435,798.274751530306,586.3589913308512,78.88123294840086,1004.4461931196166,0.0719837480614855,0.0712400575560849,55.02614538308515,25,0.2427819216006932,0.015389183947127,8,False,2459934.736092245,1.14816379936,-5.559438566828402,6.0,88.17916084227808,15.969518095237166,,%,,,,False,%,,,
50,50,1,1,-0.0086898803710937,623.9360040239917,78.78184795324768,1121.996716178835,623.9183295774499,78.7998740013454,1329.806204137638,0.0544361199124365,0.0551432459063841,59.62679004669386,25,0.2042503669827686,0.0081806367390937,0,False,2459934.736092245,1.14816379936,-5.864092761033629,6.0,88.16342654383921,15.969675534986761,,%,,,,False,%,,,
51,51,1,1,0.6544189453125,931.267314216666,84.16923249782468,719.3197117196609,931.3135451993596,84.34612999192215,824.3805561424174,0.0956476852608175,0.1042287916620545,60.04118525459073,25,0.3431459419134355,0.0330680931064601,8,False,2459934.736092245,1.14816379936,-5.344941223913272,6.0,88.03463225207983,15.968418924933967,,%,,,,False,%,,,
52,52,1,1,0.350830078125,548.7394253278279,85.05910687622418,935.1165097560414,548.5979870265957,85.08569571158233,1099.22840263713,0.0423517811153974,0.0557665594425002,37.60258523114626,25,0.1583496578778698,0.0076332907370854,8,False,2459934.736092245,1.14816379936,-5.65734172770825,6.0,88.19495816715171,15.96689252196964,,%,,,,False,%,,,
53,53,1,1,-0.7393646240234375,491.322114296799,90.4365714873528,631.1074189550748,491.49950265767774,90.313889149018,731.8515422169922,0.0866993617065851,0.0916669687395321,46.41334957011651,25,0.3024355833991614,0.007630365998095,0,False,2459934.736092245,1.14816379936,-5.215679354914657,6.0,88.21885925499107,15.964593215204319,,%,,,,False,%,,,
54,54,1,1,-0.36468505859375,317.9455385295215,92.33074344972708,516.2064483483115,317.9004605888206,92.43709018921696,632.8448437452696,0.0827370996762312,0.1002599390740741,41.45449254722394,25,0.279796984807416,0.011033127209869,8,False,2459934.736092245,1.14816379936,-5.057864988875417,6.0,88.29157401004635,15.96313364147078,,%,,,,False,%,,,
55,55,1,1,-0.4052200317382812,418.8169638122271,92.77614155735908,2595.2642635083994,418.750982454269,92.88287243644784,3136.341627921831,0.0328965274146435,0.0380143098949113,89.79394590916591,25,0.1099083004489228,0.0121436249617919,0,False,2459934.736092245,1.14816379936,-6.795680279990685,6.0,88.24932527078685,15.96330816214326,,%,,,,False,%,,,
56,56,1,1,0.1271324157714843,1436.9336521718967,93.06167576362527,809.6913856119039,1436.839792946568,93.14453001534264,861.7145102326831,0.0584415184059456,0.0689663739589129,40.41137525561713,25,0.2036267201297306,0.0049579609771,8,False,2459934.736092245,1.14816379936,-5.393030389046487,6.0,87.82283028454806,15.966315855840733,,%,,,,False,%,,,
57,57,1,1,-0.4098739624023437,1255.9819202298022,95.02840817405972,415.3263572757695,1255.979020654739,95.0235878067854,415.3263998655194,0.7793776807807581,0.9518114191575022,233.15562476516493,25,1.4116296271324738,0.5689220911459026,8,False,2459934.736092245,1.14816379936,-4.600595717897448,6.0,87.89859044650052,15.965067286848232,,%,,,,False,%,,,
58,58,1,1,-0.8984451293945312,1473.2145353858298,96.8309907628969,1997.977629358488,1473.1160034391582,96.88054903900104,2465.634699245636,0.0446505917818189,0.0410175413169604,79.66727498742067,25,0.1259176533091413,0.0035270134458614,0,False,2459934.736092245,1.14816379936,-6.534443707312153,6.0,87.80762343615386,15.964906460485064,,%,,,,False,%,,,
59,59,1,1,-0.2109832763671875,1256.7502947541836,98.9091306609023,717.1578674739625,1256.6237094223163,98.99800675027072,808.3694331021824,0.0584736594346013,0.0817170339855663,40.54098080641079,25,0.2148537924228084,-0.0025020267493519,8,False,2459934.736092245,1.14816379936,-5.323646581949303,6.0,87.89830881889644,15.963468228111672,,%,,,,False,%,,,
60,60,1,1,0.5878829956054688,1095.1818878816518,103.01713637828962,1024.593640906344,1095.1500744976167,103.11549013287052,1141.897767567058,0.0431696966588027,0.046839024082817,37.30620079560149,25,0.1527344762065202,-0.0038012241214867,0,False,2459934.736092245,1.14816379936,-5.698689933795922,6.0,87.965939775983,15.961348438484006,,%,,,,False,%,,,
61,61,1,1,-0.0160369873046875,1124.734326123823,103.28982836163084,5457.017409026516,1124.5886740701253,103.45324279359012,6185.51615834865,0.0241506670689318,0.0264290974391275,110.61903661571549,25,0.0788442192289571,0.0082864720064888,8,False,2459934.736092245,1.14816379936,-7.533061738387649,6.0,87.95360662302784,15.961298070361968,,%,,,,False,%,,,
62,62,1,1,-0.2930679321289062,1449.833792838835,103.08540416436364,3145.709336508593,1449.7167734984575,103.1814976788844,3577.1149861126046,0.032765425586025,0.0405831554323356,94.35624022768924,25,0.0981147953711762,0.0111737039199652,8,False,2459934.736092245,1.14816379936,-6.93845412588911,6.0,87.81740834845277,15.962307069542602,,%,,,,False,%,,,
63,63,1,1,0.0648880004882812,1021.424927869828,108.97731810939368,4422.493385983535,1021.4357203245728,108.99316602489678,5172.589423970738,0.0207720056631865,0.0264088174636486,82.48076351460497,25,0.0713668431561873,-0.0021439212849732,0,False,2459934.736092245,1.14816379936,-7.33889189280646,6.0,87.9968012401801,15.958763351783304,,%,,,,False,%,,,
64,64,1,1,-0.1799774169921875,131.32019771999484,111.11514518585972,1579.9788002897744,131.3059384838596,111.09741181995012,1908.446667833474,0.038917933689199,0.0451903969821245,60.43052271219423,25,0.1312318946246228,0.0120096745189426,8,False,2459934.736092245,1.14816379936,-6.256321943924159,6.0,88.36966732594294,15.954940777227051,,%,,,,False,%,,,
65,65,1,1,0.4149131774902344,145.1486406128637,110.99053647850188,742.724374659597,145.06180029149567,110.99730458432832,817.4897693257177,0.0553925439808806,0.0660624218547619,32.14964102677509,25,0.1786907778691622,-0.0068584135514326,0,False,2459934.736092245,1.14816379936,-5.335827689747269,6.0,88.36390559235869,15.955031952077398,,%,,,,False,%,,,
66,66,1,1,-0.2558937072753906,502.12397685114337,113.29162579316116,2603.3735981406794,502.0533020353,113.46420949426243,3025.480240471064,0.0429138759221753,0.048359287247336,91.8236780948082,25,0.1327558918893251,0.0150239807043479,0,False,2459934.736092245,1.14816379936,-6.756607676249848,6.0,88.21435624136872,15.95530450693175,,%,,,,False,%,,,
67,67,1,1,0.1472015380859375,935.3624539294376,113.00708168282874,702.6751403544567,935.3264928306764,113.01809421787732,910.672544867269,0.0501491906651506,0.0644947767852455,37.15530979978554,25,0.1843173420179523,0.0081073713972628,8,False,2459934.736092245,1.14816379936,-5.453027482987963,6.0,88.03286007068454,15.956882373326792,,%,,,,False,%,,,
68,68,1,1,0.00482177734375,373.4474492740168,117.11148283181976,842.3753563926807,373.4346971522166,117.10921794036004,990.8564825941417,0.0549904493780656,0.0656897108666139,43.48874536610956,25,0.1995220175783268,0.0122494095463318,0,False,2459934.736092245,1.14816379936,-5.544648761689217,6.0,88.26822038276944,15.953392047318477,,%,,,,False,%,,,
69,69,1,1,-0.593109130859375,1274.1244820445245,120.14863039546856,1659.889868549095,1274.035762753048,120.21759476650834,1978.8312115466765,0.039347586157923,0.0401996573861389,57.45482354431754,25,0.1227729784516009,0.0119943706002268,0,False,2459934.736092245,1.14816379936,-6.2956437534172895,6.0,87.89095329295053,15.954969657223192,,%,,,,False,%,,,
70,70,1,1,0.0869522094726562,815.752007970781,121.40460707327786,25347.50675456209,815.5881031926906,121.57864950717412,29020.048378581185,0.024079937536319,0.026582422180447,524.5942217621349,25,0.0705711425070809,0.0054004153301104,0,False,2459934.736092245,1.14816379936,-9.211367204299778,6.0,88.0829905989649,15.953063059762725,,%,,,,False,ASASSN-V J055219.91+155711.0,88.08295,15.95305,0d00m00.14818357s
71,71,1,1,0.2006912231445312,429.2444666398263,124.85662565597568,1024.5831260994146,429.2664407005319,124.83914819278915,1241.589003571048,0.0386201005004843,0.0359825776974555,35.28850771602432,25,0.1162719555593144,-0.004994825812468,0,False,2459934.736092245,1.14816379936,-5.789566517787267,6.0,88.24480528019112,15.950473038316838,,%,,,,False,%,,,
72,72,1,1,1.3159942626953125,659.2359431063024,124.8910582659028,697.7284782015417,659.1643084065639,125.00133521041556,864.4678496260613,0.0663101897227959,0.0810026277239259,43.01555215741576,25,0.220198839173344,-0.0021737802566033,0,False,2459934.736092245,1.14816379936,-5.396493989264029,6.0,88.14850370422617,15.951182031211424,,%,,,,False,%,,,
73,73,1,1,0.2353363037109375,12.988458004403943,126.72952720221092,876.711885344222,12.836471183947731,126.71522974708296,1005.8386269124596,0.0559143611200456,0.0684914062614098,50.46456379069226,25,0.2012150440905193,0.0001834309846417,0,False,2459934.736092245,1.14816379936,-5.560942648248436,6.0,88.41923040777381,15.948205938463827,,%,,,,False,%,,,
74,74,1,1,0.5773811340332031,343.30194758189054,127.3589113411044,1032.3131325890804,343.31603607264304,127.4996611704577,1178.6048769481515,0.0512317226330065,0.0617931517482104,46.962211785858166,25,0.1830401707160115,0.0145029555434432,8,False,2459934.736092245,1.14816379936,-5.733042458614962,6.0,88.28079859277612,15.94910094902811,,%,,,,False,%,,,
75,75,1,1,0.6077919006347656,108.38109496746236,128.84368214342388,1041.4382592563777,108.40879768359368,128.85150502379403,1200.2862101926214,0.0563670607452264,0.0535006413471307,50.33553627766247,25,0.1955755982817139,0.0079013022177392,0,False,2459934.736092245,1.14816379936,-5.75283391559002,6.0,88.37918995053904,15.947704768607595,,%,,,,False,%,,,
76,76,1,1,0.6421012878417969,782.292912749969,132.14366568855627,3705.838539929772,782.2587148793049,132.20329923864514,4373.047517554297,0.0263323402636432,0.0283883903923595,89.81885977816296,25,0.094654497491132,0.0106358146489726,0,False,2459934.736092245,1.14816379936,-7.1565823650816895,6.0,88.09691696682101,15.948678162456625,,%,,,,False,%,,,
77,77,1,1,-0.4446563720703125,264.2497653385769,135.95159438985556,745.0197436016866,264.1064700976988,135.98856434338387,745.0212855230541,0.5998774515294542,0.7062454483949403,320.08417082903475,25,1.008075583992719,0.4408954341359027,8,False,2459934.736092245,1.14816379936,-5.23504357622421,6.0,88.31394595997283,15.945399553440788,,%,,,,False,%,,,
78,78,1,1,-0.5445899963378906,875.6893351010318,136.875362781682,647.1322228784148,875.5178938150859,136.9526632047562,822.5462880539078,0.0558918501481499,0.0658225644224064,35.680099750170065,25,0.1984492332823821,0.0160503193173481,8,False,2459934.736092245,1.14816379936,-5.342522741145314,6.0,88.05783679020557,15.947057780765507,,%,,,,False,%,,,
