id,group_id,group_size,iter_detected,local_bkg,x_init,y_init,flux_init,x_fit,y_fit,flux_fit,x_err,y_err,flux_err,npixfit,qfit,cfit,flags,removed_from_ensemble,date-obs,AMASS,inst_mag,exposure,ra_fit,dec_fit,match_id,label,match_ra,match_dec,match_mag,check_star,vsx_id,RAJ2000,DEJ2000,separation
11,11,1,1,-1.0,867.7441860465116,14.69767441860465,92.8311331152806,867.3141812169915,14.54076939819946,162.71035205151793,0.5614541152055745,0.4607540990783866,44.31648699295495,25,0.8839651602802178,0.0475747605457021,8,False,2459793.5945993057,na,-1.0831598359132957,60.0,249.8385949700689,9.708514327377088,,%,,,,False,%,,,
12,12,1,1,1.0,166.81134654818865,16.413533834586467,3550.3179963130897,166.7230525516695,16.531402764459585,4519.92358574821,0.0211238610740972,0.0169055249810741,42.95494272172964,25,0.0340300434528984,0.0003290487222558,8,False,2459793.5945993057,na,-4.692449605666462,60.0,249.6779576037668,9.70964017032656,,%,,,,False,%,,,
13,13,1,1,0.0,317.10169491525426,16.372881355932204,-30.25049865874943,344.5525573655982,47.21371591369537,-52.25676782236294,0.0,0.0,0.0,25,-1.9136277302861748,-0.2296353276343409,4,False,2459793.5945993057,na,,60.0,249.71874649960077,9.716401560132367,,%,,,,False,%,,,
14,14,1,1,0.0,379.1666666666667,16.047619047619047,-26.32586902237058,377.0608502689304,18.65946971951953,8.744283195121522,21.696852210698488,29.863973549591964,172.52531132724735,25,14.670762871274974,1.2481927795473935,8,False,2459793.5945993057,na,2.0910675900394167,60.0,249.72617532222233,9.7099137082894,,%,,,,False,%,,,
15,15,1,1,0.0,939.8024,15.791066666666667,2507.559777616456,939.7265560382336,15.718475604012598,3262.705887523263,0.0427930252087932,0.0377176452992633,58.65342675806127,25,0.0631637304227892,0.0061134225980998,8,False,2459793.5945993057,na,-4.338566690610925,60.0,249.85520626078738,9.708713115976645,,%,,,,False,%,,,
16,16,1,1,0.0,130.02146690518782,17.325581395348838,16.260800728591803,129.6678966878756,17.541068007541636,56.161577382069765,1.2235772741303208,0.9966237199455906,30.067245164484365,25,1.8001736501235062,0.1777146225561505,8,False,2459793.5945993057,na,0.0717798831979902,60.0,249.66946534417707,9.709905486987715,,%,,,,False,%,,,
17,17,1,1,0.0,1134.095238095238,17.142857142857142,-20.33309180309396,1135.8335555700733,18.646639371756557,-10.360807498906286,14.838380821293036,9.872717965471589,61.8794478201682,25,-9.260279983266834,-1.84741143889976,12,False,2459793.5945993057,na,,60.0,249.90019908537818,9.709194605781736,,%,,,,False,%,,,
18,18,1,1,0.0,376.9111111111111,17.903703703703705,7.921353744106516,379.1518702057811,15.529176673740777,10.563184123861529,15.659485868731217,15.661647837240729,132.7613540170036,25,11.419049870035312,1.4150690174227496,8,False,2459793.5945993057,na,1.885891001160217,60.0,249.72665212029486,9.709203940183142,,%,,,,False,%,,,
19,19,1,1,1.0,821.8245967741935,18.16935483870968,29.677105912446574,821.7590783938163,18.25331280999552,29.683851573013648,2.368517264005493,1.921885793716293,32.157689802941285,25,3.390037992511663,0.3956869557839832,8,False,2459793.5945993057,na,0.7640774976170361,60.0,249.8281492083619,9.709395902885964,,%,,,,False,%,,,
20,20,1,1,0.0,978.061797752809,17.679775280898877,-31.694861179762118,959.75320851444,17.98446803816005,21.956070599921212,0.0,0.0,0.0,25,8.28927923016667,0.7287278444102567,0,False,2459793.5945993057,na,1.0914915794860731,60.0,249.85980227645987,9.709206582431815,,%,,,,False,%,,,
21,21,1,1,0.0,713.1136363636364,22.0,-28.630204548820725,722.3291616909759,19.08823080975087,8.55390235936335,0.0,0.0,0.0,25,12.85962773231691,1.6366798932039706,0,False,2459793.5945993057,na,2.114967404491161,60.0,249.80534538432823,9.709678303532659,,%,,,,False,%,,,
22,22,1,1,0.0,792.2162162162163,22.716216216216218,11.75897967311427,792.1620743089243,22.702649070597523,11.77645723448246,6.707053197681299,5.468302477529856,34.94535851089914,25,9.52937456769866,1.197125906721297,8,False,2459793.5945993057,na,1.767841477701586,60.0,249.82136465361864,9.710429217858835,,%,,,,False,%,,,
23,23,1,1,0.0,215.75043936731103,26.145869947275923,-19.6095194589889,242.1177241249444,28.471196980896018,-206.98808556229383,0.0,0.0,0.0,25,-0.6135618852408723,-0.0869615270420133,4,False,2459793.5945993057,na,,60.0,249.6952489085628,9.712265130099528,,%,,,,False,%,,,
24,24,1,1,0.0,873.7913385826772,26.976377952755904,-24.483204519229652,871.4094186788396,15.61726803013756,12.994012004447717,0.0,0.0,0.0,25,9.773732697532465,1.1543778776613147,0,False,2459793.5945993057,na,1.66101996683375,60.0,249.83953525553406,9.70875376792599,,%,,,,False,%,,,
25,25,1,1,0.0,1169.6823529411763,27.04117647058824,7.322100487158519,1169.075958042588,27.62520630510622,8.633218434063279,10.195224276071604,8.296516080332678,40.64510621232304,25,15.18615641872081,2.260300530872595,8,False,2459793.5945993057,na,2.104946302492689,60.0,249.90783447451568,9.711192703804588,,%,,,,False,%,,,
26,26,1,1,0.0,1149.7316770186335,30.0944099378882,288.7657869276697,1149.7695808562792,30.12699588143622,408.3844650064491,0.1648726564061768,0.147774452533949,33.88261405580141,25,0.2665229486718221,0.0033719009877611,0,False,2459793.5945993057,na,-2.082294906829433,60.0,249.90340695280184,9.711775445019015,,%,,,,False,%,,,
27,27,1,1,0.0,1173.0,29.819444444444443,5.310004309150971,1173.330298241856,29.57956715113677,6.208749952903175,11.596389864816988,9.670401823167534,33.582294172383534,25,17.932999422765675,1.860422191407076,8,False,2459793.5945993057,na,2.4628677016868235,60.0,249.9088124048293,9.711630333345386,,%,,,,False,%,,,
28,28,1,1,0.0,1181.19689119171,30.984455958549223,-18.5398205667266,1184.6966132485295,37.973437744048354,-2.08241608128246,1405.5633678498737,1238.8498530459772,1945.2641552045063,25,-57.142207661963546,-5.282325707562548,12,False,2459793.5945993057,na,,60.0,249.91142808238536,9.713516183541808,,%,,,,False,%,,,
29,29,1,1,0.0,818.6746867462792,32.182716630390026,3085.050960508062,818.6004886775949,32.283103018133204,4121.992507802624,0.0454890910431777,0.0330019111172757,90.17481960876106,25,0.0684142483724389,0.0061272029911531,0,False,2459793.5945993057,na,-4.5923898691997405,60.0,249.82743697509798,9.7125694031649,,%,,,,False,%,,,
30,30,1,1,0.0,530.8838940981798,32.77243059385916,7799.912378172629,530.860314894384,32.6935859312687,9933.131273711022,0.0121416536382968,0.0126016919792007,64.67624646164735,25,0.0211070628131164,-0.000310160034714,0,False,2459793.5945993057,na,-5.547337311625783,60.0,249.76144968122736,9.712936814694205,,%,,,,False,%,,,
31,31,1,1,0.0,709.8739495798319,33.03361344537815,-28.544917529649798,708.205303020351,35.026993296066834,-6.980451151245664,16.194349470152897,13.095201057379713,51.18025029607206,25,-14.370124886194183,-1.875417607458309,12,False,2459793.5945993057,na,,60.0,249.8021199861412,9.713294037496555,,%,,,,False,%,,,
32,32,1,1,0.0,743.1403790310255,34.274504559580215,29325.64286047061,743.1754603941433,34.35728313024011,37908.075802717845,0.0157147721646999,0.0114466611561741,268.6687922061129,25,0.0245132840512905,0.0023541639727041,0,False,2459793.5945993057,na,-7.001451225012646,60.0,249.81013957237556,9.713109442549941,,%,,,,False,%,,,
33,33,1,1,-1.0,939.8942598187311,33.82175226586103,-27.930311705540174,940.8375335835811,35.91131814190768,-12.560618175800547,8.773270139654144,12.30022565554047,75.31520041376909,25,-10.707453998183183,-1.2114244021419909,12,False,2459793.5945993057,na,,60.0,249.85547895868464,9.71327481031909,,%,,,,False,%,,,
34,34,1,1,0.0,856.6887232059646,36.880785958372165,4493.446718013414,856.5791867377823,36.881977657343086,5970.965009383182,0.0388331182441694,0.0332703413400868,108.4740760741272,25,0.0570928598528575,0.0074403496792807,8,False,2459793.5945993057,na,-4.994733189461289,60.0,249.83615220819323,9.713572951637579,,%,,,,False,%,,,
35,35,1,1,0.0,222.2346601772988,38.142881974621936,2026.439448402998,222.317728800798,38.22432728253254,2648.054023266984,0.0263831413166881,0.0202166262133719,31.396001228262502,25,0.0394579206197563,0.0016839870258252,0,False,2459793.5945993057,na,-4.111938976420222,60.0,249.6907183266027,9.714490221051317,,%,,,,False,%,,,
36,36,1,1,0.0,627.2413793103449,40.24904214559387,-24.36974920920879,627.9606376342642,37.53334901084533,-11.985842781606884,9.559167658890686,10.89518441768512,75.60783817460407,25,-9.176065555580088,-1.4276115039016704,12,False,2459793.5945993057,na,,60.0,249.78371969271413,9.713937235205561,,%,,,,False,%,,,
37,37,1,1,0.0,1068.03738317757,40.49740394600208,20.65181127134404,1067.7766236971925,40.69083636630215,20.707989304965302,4.0708153181212365,4.134511630418151,40.92836667546104,25,6.711771775407312,0.7514060869581354,8,False,2459793.5945993057,na,1.155033295933519,60.0,249.88460443756054,9.714237129497752,,%,,,,False,%,,,
38,38,1,1,1.0,36.80908267042594,40.89729131003927,1641.9687926273823,36.688846722614734,40.88826392273896,2106.90984018585,0.037890300914712,0.029426521871237,36.43659098884535,25,0.0539525244594979,-0.0016271516875893,0,False,2459793.5945993057,na,-3.863736752753178,60.0,249.64817468552496,9.71527923632212,,%,,,,False,%,,,
39,39,1,1,0.0,1103.3457943925234,40.89719626168224,165.32675542138637,1103.7874861119185,41.11118006600068,238.31271119637623,0.3600068028811379,0.2851374079695695,38.55649951215356,25,0.5289131670272859,0.0406549807933896,8,False,2459793.5945993057,na,-1.4974898927817426,60.0,249.89286680774737,9.71429898091076,,%,,,,False,%,,,
40,40,1,1,0.0,101.7719017094017,41.84241452991453,332.79261642300264,101.6116022756905,41.89258070362512,425.5546811626298,0.1359226712582122,0.1170436177687595,27.367068573177317,25,0.2028011539208401,0.0038473533079639,8,False,2459793.5945993057,na,-2.127010304489648,60.0,249.66305473458985,9.715440738344872,,%,,,,False,%,,,
41,41,1,1,0.0,54.63289869608826,42.98796389167502,430.7289492264427,54.382817548192,43.057473753987686,549.4369500052293,0.0804451625290796,0.0786591166927134,22.16130035522839,25,0.125130462144411,-0.0018656279342156,0,False,2459793.5945993057,na,-2.4044165306991605,60.0,249.65223151377774,9.715751908854921,,%,,,,False,%,,,
42,42,1,1,-1.0,1115.8333333333333,43.13333333333333,-51.66582471383685,1125.7630773377905,48.28314611811396,-34.655666390166374,0.0,0.0,0.0,25,-3.3183606601381506,-0.3462637210578939,4,False,2459793.5945993057,na,,60.0,249.897915390773,9.71589907604674,,%,,,,False,%,,,
43,43,1,1,1.0,406.0736842105263,44.131578947368425,63.69994788816065,406.7404124420393,44.41281424157351,89.35696827944338,1.009289826049576,0.7029644277460426,38.85639174787798,25,1.4361198912766333,0.1183379837012624,8,False,2459793.5945993057,na,-0.4324429378660588,60.0,249.73300126825282,9.715707088250344,,%,,,,False,%,,,
44,44,1,1,-1.0,963.6170212765958,46.87765957446808,-78.05219977837591,961.8583314971612,46.59620320338569,-5.544714122286843,19.56458227440942,17.941760662372804,62.48989021427371,25,-26.452267193110934,-2.006796278627258,12,False,2459793.5945993057,na,,60.0,249.8603106667079,9.715669527186902,,%,,,,False,%,,,
45,45,1,1,0.0,987.1912225705328,50.33228840125392,-8.357042352266637,985.0796430231552,42.09501846439896,43.59069115573215,0.0,0.0,0.0,25,2.890525400247779,0.3670508444759084,0,False,2459793.5945993057,na,0.3468937383001393,60.0,249.86563367232714,9.71463088039866,,%,,,,False,%,,,
46,46,1,1,0.0,1015.8616600790514,49.70882740447958,-20.09642778048056,1019.8997197872508,45.80346548125856,132.51157115924224,9.064148464172051,7.269545688864521,1255.643577054853,25,1.450847433960104,0.1196145179926853,8,False,2459793.5945993057,na,-0.8602563823869734,60.0,249.8736251207915,9.715436473708774,,%,,,,False,%,,,
47,47,1,1,0.0,407.361963190184,51.329243353783234,187.35827460393372,407.8184960017852,51.387940436855374,265.7938853405045,0.2187875331270481,0.1534206837834049,25.61670548025087,25,0.3082759298894488,0.030317673347848,8,False,2459793.5945993057,na,-1.6159843381928949,60.0,249.73325436823538,9.717282977592646,,%,,,,False,%,,,
48,48,1,1,-1.0,1014.0,50.91546762589928,-37.40410839737123,1005.0742152745224,50.16732407374623,-394.7931699305541,0.0,0.0,0.0,25,-0.4685997988074168,-0.0709232127924739,4,False,2459793.5945993057,na,,60.0,249.87022790544322,9.716436200767312,,%,,,,False,%,,,
49,49,1,1,0.0,107.36144578313252,53.17469879518072,-22.088750875870147,118.18038833539102,54.09485271809699,24.58581260336329,0.0,0.0,0.0,25,4.840189824912316,0.7728034174229749,0,False,2459793.5945993057,na,0.968666708352936,60.0,249.66686224397324,9.7181835741245,,%,,,,False,%,,,
50,50,1,1,0.0,230.69142857142856,53.08,31.41767196074331,229.49384389945052,53.38577154987656,73.8021899956084,1.195284831933464,0.6825229279553637,37.6240563857549,25,1.4022952734054384,0.1476829190431655,8,False,2459793.5945993057,na,-0.2247949970570495,60.0,249.69237586682945,9.717911422695964,,%,,,,False,%,,,
51,51,1,1,1.0,269.93859649122805,52.90350877192982,11.273977473921375,269.96859725827,52.51454822797431,11.304403946195592,5.236137392139119,4.6452136850932,30.190119663647973,25,8.5133588374828,1.2525109746335463,8,False,2459793.5945993057,na,1.8122589559833624,60.0,249.7016531250863,9.717674054200403,,%,,,,False,%,,,
52,52,1,1,0.0,1154.8879781420765,52.67213114754098,0.8326700561051732,1154.7916077749107,52.33644182956808,3.836218918299093,17.403545833089602,14.337490963501304,33.83622405784229,25,29.64357713759722,3.583874791398253,8,False,2459793.5945993057,na,2.985619669143951,60.0,249.90457955293283,9.716788142047772,,%,,,,False,%,,,
53,53,1,1,0.0,319.3391304347826,54.06086956521739,-28.557656521727605,312.9569529127115,44.74206241676467,-26.6067104975506,0.0,0.0,0.0,25,-4.2846333826383685,-0.4885985436341999,4,False,2459793.5945993057,na,,60.0,249.71150119813004,9.71587395712558,,%,,,,False,%,,,
54,54,1,1,0.0,470.23129897886486,54.29399192590834,789.5011575834129,470.2767021918356,54.33177621238479,1040.665470837474,0.068325042044239,0.0488318159502802,30.34278390122232,25,0.0963437747225561,0.0103569501011779,8,False,2459793.5945993057,na,-3.0978997364384537,60.0,249.74757701605884,9.71788727162651,,%,,,,False,%,,,
55,55,1,1,0.0,829.8353293413173,53.631736526946106,14.228498697569416,829.7392699149416,53.65827256060309,14.26683961955188,5.702081790554963,5.17408973157999,36.37319254771527,25,8.90626950080464,1.0462367831153812,8,False,2459793.5945993057,na,1.559558678070827,60.0,249.83001077949203,9.717389352671722,,%,,,,False,%,,,
56,56,1,1,-1.0,924.8094218415416,53.94432548179872,43.17212945580761,924.3268519357586,54.12539304644489,117.1306607644808,0.6381703036688032,0.5845487756297347,37.55768841738619,25,0.940719146256732,0.1549486521328034,8,False,2459793.5945993057,na,-0.726298357192856,60.0,249.85170784427774,9.71740587327422,,%,,,,False,%,,,
57,57,1,1,0.0,958.9058823529411,55.92941176470588,10.311282033609338,958.7475388506556,55.71752785444587,10.567694816589055,6.939261746888945,6.457916142596513,32.66219720458186,25,9.316010426971888,1.7213924954444084,8,False,2459793.5945993057,na,1.8854274688584127,60.0,249.8596052928729,9.717733417623625,,%,,,,False,%,,,
58,58,1,1,0.0,62.54929577464789,57.71830985915493,11.135389867498512,62.796609342504695,57.6594618301943,11.55127152889835,6.6909548409642845,6.214927607318666,35.92326086438512,25,10.387459197320204,0.8761498770944779,8,False,2459793.5945993057,na,1.7888036442653723,60.0,249.65417177049474,9.719045798006851,,%,,,,False,%,,,
59,59,1,1,0.0,1053.9020172910664,59.945244956772335,17.236093452376164,1053.9987572959917,60.21977520393534,17.411068160638735,4.490995426523274,3.7132700103742575,38.06331310795104,25,6.411076724401456,0.8997652650167647,8,False,2459793.5945993057,na,1.3433145867296823,60.0,249.88146127287226,9.718662015802277,,%,,,,False,%,,,
60,60,1,1,0.0,779.5837173579109,61.06298003072197,49.804350716288205,779.2880584024234,61.39863785557688,100.52391888180829,0.6392389751444203,0.4959175319459595,30.262194209487177,25,0.95015135738038,0.1123396676296807,8,False,2459793.5945993057,na,-0.5602954016269879,60.0,249.8184459891233,9.719186450904177,,%,,,,False,%,,,
61,61,1,1,-1.0,812.8301886792453,61.24528301886792,17.33139577619281,812.7232672302922,61.64800140598808,17.80560074734052,4.694602447754083,4.113739165582406,35.49482466472455,25,6.162664205789814,0.8283129478870688,8,False,2459793.5945993057,na,1.3189865484069394,60.0,249.82611500298043,9.719211029699853,,%,,,,False,%,,,
62,62,1,1,0.0,774.2760532150776,62.06541019955654,193.7679606624776,774.4158839230232,62.114507630136,254.85251847251135,0.2283318298177398,0.2033176863632273,28.318913046056792,25,0.3486875973245856,0.01003367126438,8,False,2459793.5945993057,na,-1.5703441982357782,60.0,249.81732915685564,9.719352873098657,,%,,,,False,%,,,
63,63,1,1,0.0,1009.029411764706,62.10294117647059,-28.670657214219595,1010.7530748231156,64.06460555786917,-45.70977868763908,2.624958342266466,2.0760707858137724,47.872302800696055,25,-1.9728458323849096,-0.4043149879832375,12,False,2459793.5945993057,na,,60.0,249.8715433966906,9.719570889119595,,%,,,,False,%,,,
64,64,1,1,0.0,613.7024050348393,62.71042181763692,9894.297420286555,613.5791000243806,62.60844533515698,12664.842801836086,0.0148963600221308,0.0118462858560038,80.17637663416295,25,0.0225498271551054,0.0018643353649987,0,False,2459793.5945993057,na,-5.811121383100134,60.0,249.78044358746163,9.719618863724973,,%,,,,False,%,,,
65,65,1,1,0.0,1029.9094749547376,62.97465298732649,1480.7646736653644,1029.8192404810968,62.97926811745501,2024.495447529519,0.055641016287927,0.0529613900577638,60.56928336581751,25,0.0953191375016774,0.0097438757462536,8,False,2459793.5945993057,na,-3.82041388531638,60.0,249.87591649956616,9.7193079242616,,%,,,,False,%,,,
66,66,1,1,0.0,280.87632615944227,63.93088814792361,623.9063996300953,280.8751811627083,63.92153662910444,784.8372901875325,0.0646231554936003,0.0632088511969985,26.867394131580745,25,0.0992221941558784,-0.0050996345368558,0,False,2459793.5945993057,na,-2.7915709480756528,60.0,249.70416294982934,9.720242446478363,,%,,,,False,%,,,
67,67,1,1,0.0,890.0413223140496,63.900826446281,30.202081353165912,887.6105540018427,64.48230833919916,87.20140242993378,3.2993838213931537,1.5573456558410077,101.31365242417502,25,1.8530497955934744,0.3151973189242203,8,False,2459793.5945993057,na,-0.4059305480318204,60.0,249.84329490119808,9.719780688939359,,%,,,,False,%,,,
68,68,1,1,0.0,887.6470588235294,64.82843137254902,18.650398948052725,887.9845843562775,64.5176432228724,18.70547721147416,6.172634665631628,5.330103005829138,57.20133440566835,25,9.204434785208392,0.994639101340682,8,False,2459793.5945993057,na,1.2654561451225823,60.0,249.84338073024412,9.719788320900916,,%,,,,False,%,,,
69,69,1,1,-1.0,1098.0357142857142,70.16428571428571,-6.530754430895279,1109.4535780584863,74.80690844261593,3.422738300754698,0.0,0.0,0.0,25,25.126081062358,4.966783465814952,0,False,2459793.5945993057,na,3.1094438892764087,60.0,249.89419790573783,9.721906238983982,,%,,,,False,%,,,
70,70,1,1,0.0,325.3452935893598,72.7132104520378,4708.357686994503,325.49817414615774,72.60026255308595,5956.370618064182,0.0153278299768037,0.0129014313047639,43.637749332520805,25,0.0220280375373453,0.0004081368376265,0,False,2459793.5945993057,na,-4.992076155661867,60.0,249.71439990779214,9.722160304407563,,%,,,,False,%,,,
71,71,1,1,0.0,940.179856115108,73.02877697841727,-5.295678449709752,936.8890066460604,63.55308759980111,40.22660537424064,0.0,0.0,0.0,25,3.306269538845239,0.2983100335800215,0,False,2459793.5945993057,na,0.4340946633128715,60.0,249.85459808804868,9.719524371508806,,%,,,,False,%,,,
72,72,1,1,0.0,550.8741721854304,73.98344370860927,11.747444541504189,551.0864354199679,73.63519057515488,12.11074737816407,6.21761684818159,5.369491099738869,37.230035183101776,25,9.956591730630404,1.3278854950591032,8,False,2459793.5945993057,na,1.7374507631062184,60.0,249.76612301157266,9.722172040478448,,%,,,,False,%,,,
73,73,1,1,0.0,101.02994011976048,74.8622754491018,12.087444723214691,101.5668299815256,72.77539122548067,94.48865528202856,0.9827199199866112,1.4064139922099803,62.993692688877054,25,1.4714238369360626,0.1018207187193163,8,False,2459793.5945993057,na,-0.4930710449389871,60.0,249.6630700658919,9.722425004834797,,%,,,,False,%,,,
74,74,1,1,0.0,192.2146690518784,75.87119856887298,-7.377061458482065,192.2393913572749,75.6932400886619,31.334753949271445,2.1624659047874197,1.7601584807596875,29.402729543891446,25,3.21042469239854,0.37064151385967,8,False,2459793.5945993057,na,0.7053124038911723,60.0,249.68385520857356,9.722993131483072,,%,,,,False,%,,,
75,75,1,1,0.0,303.11243243243246,79.0345945945946,567.4084639191592,303.09640290441,79.05360604395923,717.8286323844085,0.0711779336598399,0.061001574500583,22.022417482457133,25,0.1030947814527655,0.0015701101659927,0,False,2459793.5945993057,na,-2.6946738171927302,60.0,249.70926993134515,9.723641756419665,,%,,,,False,%,,,
76,76,1,1,0.0,885.2388489208633,78.75395683453237,18.61493261095822,885.202224599116,78.66981625191949,18.64933521841261,4.745999816943145,3.828157698181874,39.1619849986948,25,7.350682636244184,0.7282830891500336,8,False,2459793.5945993057,na,1.268719737490207,60.0,249.84275540460774,9.722988910961234,,%,,,,False,%,,,
77,77,1,1,0.0,534.1804222648752,81.56046065259117,21.024908877447764,534.215807785351,81.79657875482422,21.13528997039316,5.854071944394315,4.612080691588626,52.12089156094057,25,7.380895167480442,0.9636237677987156,8,False,2459793.5945993057,na,1.132857599440792,60.0,249.76226174739847,9.724033400994688,,%,,,,False,%,,,
78,78,1,1,1.0,437.94711538461536,83.29326923076923,30.878978267743857,437.9570624030518,83.45579605890288,30.917317397872143,1.7955790054124847,1.5042062769914066,28.567705090535508,25,3.222758082464446,0.4112146374877368,8,False,2459793.5945993057,na,0.7198736148035523,60.0,249.7401920878584,9.724503116144518,,%,,,,False,%,,,
79,79,1,1,-1.0,780.0357142857143,85.25,22.18219860340549,778.7229175778234,87.31866395458655,62.95842536661572,2.032139649128349,2.6295025086825023,90.61305177278024,25,1.9600329782972856,0.2863983230231153,8,False,2459793.5945993057,na,-0.0522565177510996,60.0,249.81833980153357,9.725044781362467,,%,,,,False,%,,,
80,80,1,1,0.0,142.0,87.1590909090909,-5.603465220470358,133.719847596775,90.129775241165,22.45943096777001,0.0,0.0,0.0,25,4.1853242023314365,0.7123956089074786,0,False,2459793.5945993057,na,1.0668812540137322,60.0,249.67045422569564,9.726317008265287,,%,,,,False,%,,,
81,81,1,1,0.0,1018.198905109489,89.26824817518248,-18.286051847444124,1029.8330643781326,79.99783445637404,207.7846286252021,0.0,0.0,0.0,25,0.4908929051916811,0.0625647820342338,0,False,2459793.5945993057,na,-1.3486554150801489,60.0,249.87593541772162,9.723153020346468,,%,,,,False,%,,,
82,82,1,1,0.0,1187.0584440227703,88.61366223908918,337.08612560589074,1186.964649381941,88.49155715154487,503.4820316821887,0.1589365827269494,0.1338743122520652,39.69381214193823,25,0.2487840260199038,0.017700417213749,8,False,2459793.5945993057,na,-2.3095818140925912,60.0,249.91199566943266,9.724926129417307,,%,,,,False,%,,,
83,83,1,1,0.0,721.4847161572052,90.96069868995632,5.391809468810684,721.7667617759721,90.74961188165412,7.483314768283385,11.7040299157884,9.623522764297473,35.74665489039195,25,16.539708541833846,1.937396483433744,8,False,2459793.5945993057,na,2.260143092965172,60.0,249.80527979589957,9.72587490785046,,%,,,,False,%,,,
84,84,1,1,0.0,988.1666666666666,90.91780821917808,32.38368557668521,988.192863871074,91.2698377594122,55.48453437559235,1.7033197056303797,1.212492263341072,38.62224053539824,25,2.1909466240283595,0.2479649204379845,8,False,2459793.5945993057,na,0.0849482614561024,60.0,249.86639300433706,9.725738839781492,,%,,,,False,%,,,
85,85,1,1,1.0,390.9358974358975,92.08608058608058,6.810952962006751,390.72491519494633,92.6466776347588,6.95550792772663,11.77605789370294,9.913082229407536,33.241691981895826,25,13.79833839207974,2.9488737467178145,8,False,2459793.5945993057,na,2.3395560010827428,60.0,249.72937114093136,9.726627782004725,,%,,,,False,%,,,
86,86,1,1,0.0,863.9278350515464,94.36082474226804,-0.1067316951027796,510.57659222223685,-210.9052236036964,38.24075259023845,0.0,0.0,0.0,25,2.981112877707859,0.4184018073975942,2,False,2459793.5945993057,na,0.4890620491030155,60.0,249.7566135165119,9.657888739149346,,%,,,,False,%,,,
